,time_steps,zmu,random_increments_recharge,index_zmu
926,10:30,1001219,1095,1202
927,10:40,1001219,1460,1202
928,10:50,1001219,1825,1202
929,11:00,1001219,0,1202
930,11:10,1001219,365,1202
931,11:20,1001219,730,1202
932,11:30,1001219,1095,1202
933,11:40,1001219,1460,1202
934,11:50,1001219,1825,1202
935,12:00,1001219,0,1202
936,12:10,1001219,365,1202
937,12:20,1001219,730,1202
938,12:30,1001219,1095,1202
939,12:40,1001219,1460,1202
940,12:50,1001219,1825,1202
941,13:00,1001219,0,1202
942,13:10,1001219,365,1202
943,13:20,1001219,730,1202
944,13:30,1001219,1095,1202
945,13:40,1001219,1460,1202
946,13:50,1001219,1825,1202
947,14:00,1001219,0,1202
948,14:10,1001219,365,1202
949,14:20,1001219,730,1202
950,14:30,1001219,1095,1202
951,14:40,1001219,1460,1202
952,14:50,1001219,1825,1202
953,15:00,1001219,0,1202
954,15:10,1001219,365,1202
955,15:20,1001219,730,1202
956,15:30,1001219,1095,1202
957,15:40,1001219,1460,1202
958,15:50,1001219,1825,1202
959,16:00,1001219,0,1202
960,16:10,1001219,365,1202
961,16:20,1001219,730,1202
962,16:30,1001219,1095,1202
963,16:40,1001219,1460,1202
964,16:50,1001219,1825,1202
965,17:00,1001219,0,1202
966,17:10,1001219,365,1202
967,17:20,1001219,730,1202
968,17:30,1001219,1095,1202
969,17:40,1001219,1460,1202
970,17:50,1001219,1825,1202
971,18:00,1001219,0,1202
972,18:10,1001219,365,1202
973,18:20,1001219,730,1202
974,18:30,1001219,1095,1202
975,18:40,1001219,1460,1202
976,18:50,1001219,1825,1202
977,19:00,1001219,0,1202
978,19:10,1001219,365,1202
979,19:20,1001219,730,1202
980,19:30,1001219,1095,1202
981,19:40,1001219,1460,1202
982,19:50,1001219,1825,1202
983,20:00,1001219,0,1202
984,20:10,1001219,365,1202
985,20:20,1001219,730,1202
986,20:30,1001219,1095,1202
987,20:40,1001219,1460,1202
988,20:50,1001219,1825,1202
989,21:00,1001219,0,1202
990,21:10,1001219,365,1202
991,21:20,1001219,730,1202
992,21:30,1001219,1095,1202
993,21:40,1001219,1460,1202
994,21:50,1001219,1825,1202
995,22:00,1001219,0,1202
996,22:10,1001219,335,1202
997,22:20,1001219,640,1202
998,22:30,1001219,825,1202
999,22:40,1001219,980,1202
1000,22:50,1001219,1075,1202
1001,07:40,1058079,1160,181
1002,07:50,1058079,1500,181
1003,08:00,1058079,0,181
1004,08:10,1058079,425,181
1005,08:20,1058079,990,181
1006,08:30,1058079,1635,181
1007,08:40,1058079,2380,181
1008,08:50,1058079,3075,181
1009,09:00,1058079,0,181
1010,09:10,1058079,755,181
1011,09:20,1058079,1670,181
1012,09:30,1058079,2535,181
1013,09:40,1058079,3740,181
1014,09:50,1058079,4825,181
1015,10:00,1058079,0,181
1016,10:10,1058079,1010,181
1017,10:20,1058079,2020,181
1018,10:30,1058079,3030,181
1019,10:40,1058079,4040,181
1020,10:50,1058079,5050,181
1021,11:00,1058079,0,181
1022,11:10,1058079,1010,181
1023,11:20,1058079,2020,181
1024,11:30,1058079,3030,181
1025,11:40,1058079,4040,181
1026,11:50,1058079,5050,181
1027,12:00,1058079,0,181
1028,12:10,1058079,1010,181
1029,12:20,1058079,2020,181
1030,12:30,1058079,3030,181
1031,12:40,1058079,4040,181
1032,12:50,1058079,5050,181
1033,13:00,1058079,0,181
1034,13:10,1058079,1010,181
1035,13:20,1058079,2020,181
1036,13:30,1058079,3030,181
1037,13:40,1058079,4040,181
1038,13:50,1058079,5050,181
1039,14:00,1058079,0,181
1040,14:10,1058079,1010,181
1041,14:20,1058079,2020,181
1042,14:30,1058079,3030,181
1043,14:40,1058079,4040,181
1044,14:50,1058079,5050,181
1045,15:00,1058079,0,181
1046,15:10,1058079,1010,181
1047,15:20,1058079,2020,181
1048,15:30,1058079,3030,181
1049,15:40,1058079,4040,181
1050,15:50,1058079,5050,181
1051,16:00,1058079,0,181
1052,16:10,1058079,1010,181
1053,16:20,1058079,2020,181
1054,16:30,1058079,3030,181
1055,16:40,1058079,4040,181
1056,16:50,1058079,5050,181
1057,17:00,1058079,0,181
1058,17:10,1058079,1010,181
1059,17:20,1058079,2020,181
1060,17:30,1058079,3030,181
1061,17:40,1058079,4040,181
1062,17:50,1058079,5050,181
1063,18:00,1058079,0,181
1064,18:10,1058079,1010,181
1065,18:20,1058079,2020,181
1066,18:30,1058079,3030,181
1067,18:40,1058079,4040,181
1068,18:50,1058079,5050,181
1069,19:00,1058079,0,181
1070,19:10,1058079,1010,181
1071,19:20,1058079,2020,181
1072,19:30,1058079,3030,181
1073,19:40,1058079,4040,181
1074,19:50,1058079,5050,181
1075,20:00,1058079,0,181
1076,20:10,1058079,1010,181
1077,20:20,1058079,2020,181
1078,20:30,1058079,3030,181
1079,20:40,1058079,4040,181
1080,20:50,1058079,5050,181
1081,21:00,1058079,0,181
1082,21:10,1058079,1010,181
1083,21:20,1058079,2020,181
1084,21:30,1058079,3030,181
1085,21:40,1058079,4040,181
1086,21:50,1058079,5050,181
1087,22:00,1058079,0,181
1088,22:10,1058079,945,181
1089,22:20,1058079,1810,181
1090,22:30,1058079,2550,181
1091,07:20,1001255,90,1149
1092,07:40,1001255,220,1149
1093,08:00,1001255,0,1149
1094,08:10,1001255,65,1149
1095,08:20,1001255,170,1149
1096,08:30,1001255,270,1149
1097,08:40,1001255,500,1149
1098,08:50,1001255,650,1149
1099,09:00,1001255,0,1149
1100,09:10,1001255,170,1149
1101,09:20,1001255,370,1149
1102,09:30,1001255,570,1149
1103,09:40,1001255,900,1149
1104,09:50,1001255,1225,1149
1105,10:00,1001255,0,1149
1106,10:10,1001255,245,1149
1107,10:20,1001255,490,1149
1108,10:30,1001255,735,1149
1109,10:40,1001255,980,1149
1110,10:50,1001255,1225,1149
1111,11:00,1001255,0,1149
1112,11:10,1001255,245,1149
1113,11:20,1001255,490,1149
1114,11:30,1001255,735,1149
1115,11:40,1001255,980,1149
1116,11:50,1001255,1225,1149
1117,12:00,1001255,0,1149
1118,12:10,1001255,245,1149
1119,12:20,1001255,490,1149
1120,12:30,1001255,735,1149
1121,12:40,1001255,980,1149
1122,12:50,1001255,1225,1149
1123,13:00,1001255,0,1149
1124,13:10,1001255,245,1149
1125,13:20,1001255,490,1149
1126,13:30,1001255,735,1149
1127,13:40,1001255,980,1149
1128,13:50,1001255,1225,1149
1129,14:00,1001255,0,1149
1130,14:10,1001255,245,1149
1131,14:20,1001255,490,1149
1132,14:30,1001255,735,1149
1133,14:40,1001255,980,1149
1134,14:50,1001255,1225,1149
1135,15:00,1001255,0,1149
1136,15:10,1001255,245,1149
1137,15:20,1001255,490,1149
1138,15:30,1001255,735,1149
1139,15:40,1001255,980,1149
1140,15:50,1001255,1225,1149
1141,16:00,1001255,0,1149
1142,16:10,1001255,245,1149
1143,16:20,1001255,490,1149
1144,16:30,1001255,735,1149
1145,16:40,1001255,980,1149
1146,16:50,1001255,1225,1149
1147,17:00,1001255,0,1149
1148,17:10,1001255,245,1149
1149,17:20,1001255,490,1149
1150,17:30,1001255,735,1149
1151,17:40,1001255,980,1149
1152,17:50,1001255,1225,1149
1153,18:00,1001255,0,1149
1154,18:10,1001255,245,1149
1155,18:20,1001255,490,1149
1156,18:30,1001255,735,1149
1157,18:40,1001255,980,1149
1158,18:50,1001255,1225,1149
1159,19:00,1001255,0,1149
1160,19:10,1001255,245,1149
1161,19:20,1001255,490,1149
1162,19:30,1001255,735,1149
1163,19:40,1001255,980,1149
1164,19:50,1001255,1225,1149
1165,20:00,1001255,0,1149
1166,20:10,1001255,245,1149
1167,20:20,1001255,490,1149
1168,20:30,1001255,735,1149
1169,20:40,1001255,980,1149
1170,20:50,1001255,1225,1149
1171,21:00,1001255,0,1149
1172,21:10,1001255,245,1149
1173,21:20,1001255,490,1149
1174,21:30,1001255,735,1149
1175,21:40,1001255,980,1149
1176,21:50,1001255,1225,1149
1177,22:00,1001255,0,1149
1178,22:10,1001255,225,1149
1179,22:20,1001255,430,1149
1180,07:20,1001211,160,1188
1181,07:40,1001211,480,1188
1182,08:00,1001211,0,1188
1183,08:10,1001211,190,1188
1184,08:20,1001211,490,1188
1185,08:30,1001211,840,1188
1186,08:40,1001211,1340,1188
1187,08:50,1001211,1775,1188
1188,09:00,1001211,0,1188
1189,09:10,1001211,425,1188
1190,09:20,1001211,920,1188
1191,09:30,1001211,1380,1188
1192,09:40,1001211,2020,1188
1193,09:50,1001211,2575,1188
1194,10:00,1001211,0,1188
1195,10:10,1001211,530,1188
1196,10:20,1001211,1060,1188
1197,10:30,1001211,1590,1188
1198,10:40,1001211,2120,1188
1199,10:50,1001211,2650,1188
1200,11:00,1001211,0,1188
1201,11:10,1001211,530,1188
1202,11:20,1001211,1060,1188
1203,11:30,1001211,1590,1188
1204,11:40,1001211,2120,1188
1205,11:50,1001211,2650,1188
1206,12:00,1001211,0,1188
1207,12:10,1001211,530,1188
1208,12:20,1001211,1060,1188
1209,12:30,1001211,1590,1188
1210,12:40,1001211,2120,1188
1211,12:50,1001211,2650,1188
1212,13:00,1001211,0,1188
1213,13:10,1001211,530,1188
1214,13:20,1001211,1060,1188
1215,13:30,1001211,1590,1188
1216,13:40,1001211,2120,1188
1217,13:50,1001211,2650,1188
1218,14:00,1001211,0,1188
1219,14:10,1001211,530,1188
1220,14:20,1001211,1060,1188
1221,14:30,1001211,1590,1188
1222,14:40,1001211,2120,1188
1223,14:50,1001211,2650,1188
1224,15:00,1001211,0,1188
1225,15:10,1001211,530,1188
1226,15:20,1001211,1060,1188
1227,15:30,1001211,1590,1188
1228,15:40,1001211,2120,1188
1229,15:50,1001211,2650,1188
1230,16:00,1001211,0,1188
1231,16:10,1001211,530,1188
1232,16:20,1001211,1060,1188
1233,16:30,1001211,1590,1188
1234,16:40,1001211,2120,1188
1235,16:50,1001211,2650,1188
1236,17:00,1001211,0,1188
1237,17:10,1001211,530,1188
1238,17:20,1001211,1060,1188
1239,17:30,1001211,1590,1188
1240,17:40,1001211,2120,1188
1241,17:50,1001211,2650,1188
1242,18:00,1001211,0,1188
1243,18:10,1001211,530,1188
1244,18:20,1001211,1060,1188
1245,18:30,1001211,1590,1188
1246,18:40,1001211,2120,1188
1247,18:50,1001211,2650,1188
1248,19:00,1001211,0,1188
1249,19:10,1001211,530,1188
1250,19:20,1001211,1060,1188
1251,19:30,1001211,1590,1188
1252,19:40,1001211,2120,1188
1253,19:50,1001211,2650,1188
1254,20:00,1001211,0,1188
1255,20:10,1001211,530,1188
1256,20:20,1001211,1060,1188
1257,20:30,1001211,1590,1188
1258,20:40,1001211,2120,1188
1259,20:50,1001211,2650,1188
1260,21:00,1001211,0,1188
1261,21:10,1001211,530,1188
1262,21:20,1001211,1060,1188
1263,21:30,1001211,1590,1188
1264,21:40,1001211,2120,1188
1265,21:50,1001211,2650,1188
1266,22:00,1001211,0,1188
1267,22:10,1001211,495,1188
1268,22:20,1001211,930,1188
1269,07:20,1001218,290,1201
1270,07:40,1001218,1140,1201
1271,08:00,1001218,0,1201
1272,08:10,1001218,385,1201
1273,08:20,1001218,920,1201
1274,08:30,1001218,1485,1201
1275,08:40,1001218,2320,1201
1276,08:50,1001218,3000,1201
1277,09:00,1001218,0,1201
1278,09:10,1001218,710,1201
1279,09:20,1001218,1530,1201
1280,09:30,1001218,2340,1201
1281,09:40,1001218,3400,1201
1282,09:50,1001218,4400,1201
1283,10:00,1001218,0,1201
1284,10:10,1001218,900,1201
1285,10:20,1001218,1800,1201
1286,10:30,1001218,2700,1201
1287,10:40,1001218,3600,1201
1288,10:50,1001218,4500,1201
1289,11:00,1001218,0,1201
1290,11:10,1001218,900,1201
1291,11:20,1001218,1800,1201
1292,11:30,1001218,2700,1201
1293,11:40,1001218,3600,1201
1294,11:50,1001218,4500,1201
1295,12:00,1001218,0,1201
1296,12:10,1001218,900,1201
1297,12:20,1001218,1800,1201
1298,12:30,1001218,2700,1201
1299,12:40,1001218,3600,1201
1300,12:50,1001218,4500,1201
1301,13:00,1001218,0,1201
1302,13:10,1001218,900,1201
1303,13:20,1001218,1800,1201
1304,13:30,1001218,2700,1201
1305,13:40,1001218,3600,1201
1306,13:50,1001218,4500,1201
1307,14:00,1001218,0,1201
1308,14:10,1001218,900,1201
1309,14:20,1001218,1800,1201
1310,14:30,1001218,2700,1201
1311,14:40,1001218,3600,1201
1312,14:50,1001218,4500,1201
1313,15:00,1001218,0,1201
1314,15:10,1001218,900,1201
1315,15:20,1001218,1800,1201
1316,15:30,1001218,2700,1201
1317,15:40,1001218,3600,1201
1318,15:50,1001218,4500,1201
1319,16:00,1001218,0,1201
1320,16:10,1001218,900,1201
1321,16:20,1001218,1800,1201
1322,16:30,1001218,2700,1201
1323,16:40,1001218,3600,1201
1324,16:50,1001218,4500,1201
1325,17:00,1001218,0,1201
1326,17:10,1001218,900,1201
1327,17:20,1001218,1800,1201
1328,17:30,1001218,2700,1201
1329,17:40,1001218,3600,1201
1330,17:50,1001218,4500,1201
1331,18:00,1001218,0,1201
1332,18:10,1001218,900,1201
1333,18:20,1001218,1800,1201
1334,18:30,1001218,2700,1201
1335,18:40,1001218,3600,1201
1336,18:50,1001218,4500,1201
1337,19:00,1001218,0,1201
1338,19:10,1001218,900,1201
1339,19:20,1001218,1800,1201
1340,19:30,1001218,2700,1201
1341,19:40,1001218,3600,1201
1342,19:50,1001218,4500,1201
1343,20:00,1001218,0,1201
1344,20:10,1001218,900,1201
1345,20:20,1001218,1800,1201
1346,20:30,1001218,2700,1201
1347,20:40,1001218,3600,1201
1348,20:50,1001218,4500,1201
1349,21:00,1001218,0,1201
1350,21:10,1001218,900,1201
1351,21:20,1001218,1800,1201
1352,21:30,1001218,2700,1201
1353,21:40,1001218,3600,1201
1354,21:50,1001218,4500,1201
1355,22:00,1001218,0,1201
1356,22:10,1001218,825,1201
1357,22:20,1001218,1560,1201
1358,07:20,1001224,190,1214
1359,07:40,1001224,540,1214
1360,08:00,1001224,0,1214
1361,08:10,1001224,235,1214
1362,08:20,1001224,540,1214
1363,08:30,1001224,825,1214
1364,08:40,1001224,1280,1214
1365,08:50,1001224,1675,1214
1366,09:00,1001224,0,1214
1367,09:10,1001224,410,1214
1368,09:20,1001224,910,1214
1369,09:30,1001224,1425,1214
1370,09:40,1001224,2200,1214
1371,09:50,1001224,2700,1214
1372,10:00,1001224,0,1214
1373,10:10,1001224,600,1214
1374,10:20,1001224,1200,1214
1375,10:30,1001224,1800,1214
1376,10:40,1001224,2400,1214
1377,10:50,1001224,3000,1214
1378,11:00,1001224,0,1214
1379,11:10,1001224,600,1214
1380,11:20,1001224,1200,1214
1381,11:30,1001224,1800,1214
1382,11:40,1001224,2400,1214
1383,11:50,1001224,3000,1214
1384,12:00,1001224,0,1214
1385,12:10,1001224,600,1214
1386,12:20,1001224,1200,1214
1387,12:30,1001224,1800,1214
1388,12:40,1001224,2400,1214
1389,12:50,1001224,3000,1214
1390,13:00,1001224,0,1214
1391,13:10,1001224,600,1214
1392,13:20,1001224,1200,1214
1393,13:30,1001224,1800,1214
1394,13:40,1001224,2400,1214
1395,13:50,1001224,3000,1214
1396,14:00,1001224,0,1214
1397,14:10,1001224,600,1214
1398,14:20,1001224,1200,1214
1399,14:30,1001224,1800,1214
1400,14:40,1001224,2400,1214
1401,14:50,1001224,3000,1214
1402,15:00,1001224,0,1214
1403,15:10,1001224,600,1214
1404,15:20,1001224,1200,1214
1405,15:30,1001224,1800,1214
1406,15:40,1001224,2400,1214
1407,15:50,1001224,3000,1214
1408,16:00,1001224,0,1214
1409,16:10,1001224,600,1214
1410,16:20,1001224,1200,1214
1411,16:30,1001224,1800,1214
1412,16:40,1001224,2400,1214
1413,16:50,1001224,3000,1214
1414,17:00,1001224,0,1214
1415,17:10,1001224,600,1214
1416,17:20,1001224,1200,1214
1417,17:30,1001224,1800,1214
1418,17:40,1001224,2400,1214
1419,17:50,1001224,3000,1214
1420,18:00,1001224,0,1214
1421,18:10,1001224,600,1214
1422,18:20,1001224,1200,1214
1423,18:30,1001224,1800,1214
1424,18:40,1001224,2400,1214
1425,18:50,1001224,3000,1214
1426,19:00,1001224,0,1214
1427,19:10,1001224,600,1214
1428,19:20,1001224,1200,1214
1429,19:30,1001224,1800,1214
1430,19:40,1001224,2400,1214
1431,19:50,1001224,3000,1214
1432,20:00,1001224,0,1214
1433,20:10,1001224,600,1214
1434,20:20,1001224,1200,1214
1435,20:30,1001224,1800,1214
1436,20:40,1001224,2400,1214
1437,20:50,1001224,3000,1214
1438,21:00,1001224,0,1214
1439,21:10,1001224,600,1214
1440,21:20,1001224,1200,1214
1441,21:30,1001224,1800,1214
1442,21:40,1001224,2400,1214
1443,21:50,1001224,3000,1214
1444,22:00,1001224,0,1214
1445,22:10,1001224,555,1214
1446,22:20,1001224,1050,1214
1447,07:20,1001231,280,1224
1448,07:40,1001231,940,1224
1449,08:00,1001231,0,1224
1450,08:10,1001231,375,1224
1451,08:20,1001231,890,1224
1452,08:30,1001231,1380,1224
1453,08:40,1001231,2120,1224
1454,08:50,1001231,2600,1224
1455,09:00,1001231,0,1224
1456,09:10,1001231,635,1224
1457,09:20,1001231,1380,1224
1458,09:30,1001231,2160,1224
1459,09:40,1001231,3200,1224
1460,09:50,1001231,4125,1224
1461,10:00,1001231,0,1224
1462,10:10,1001231,890,1224
1463,10:20,1001231,1780,1224
1464,10:30,1001231,2670,1224
1465,10:40,1001231,3560,1224
1466,10:50,1001231,4450,1224
1467,11:00,1001231,0,1224
1468,11:10,1001231,890,1224
1469,11:20,1001231,1780,1224
1470,11:30,1001231,2670,1224
1471,11:40,1001231,3560,1224
1472,11:50,1001231,4450,1224
1473,12:00,1001231,0,1224
1474,12:10,1001231,890,1224
1475,12:20,1001231,1780,1224
1476,12:30,1001231,2670,1224
1477,12:40,1001231,3560,1224
1478,12:50,1001231,4450,1224
1479,13:00,1001231,0,1224
1480,13:10,1001231,890,1224
1481,13:20,1001231,1780,1224
1482,13:30,1001231,2670,1224
1483,13:40,1001231,3560,1224
1484,13:50,1001231,4450,1224
1485,14:00,1001231,0,1224
1486,14:10,1001231,890,1224
1487,14:20,1001231,1780,1224
1488,14:30,1001231,2670,1224
1489,14:40,1001231,3560,1224
1490,14:50,1001231,4450,1224
1491,15:00,1001231,0,1224
1492,15:10,1001231,890,1224
1493,15:20,1001231,1780,1224
1494,15:30,1001231,2670,1224
1495,15:40,1001231,3560,1224
1496,15:50,1001231,4450,1224
1497,16:00,1001231,0,1224
1498,16:10,1001231,890,1224
1499,16:20,1001231,1780,1224
1500,16:30,1001231,2670,1224
1501,16:40,1001231,3560,1224
1502,16:50,1001231,4450,1224
1503,17:00,1001231,0,1224
1504,17:10,1001231,890,1224
1505,17:20,1001231,1780,1224
1506,17:30,1001231,2670,1224
1507,17:40,1001231,3560,1224
1508,17:50,1001231,4450,1224
1509,18:00,1001231,0,1224
1510,18:10,1001231,890,1224
1511,18:20,1001231,1780,1224
1512,18:30,1001231,2670,1224
1513,18:40,1001231,3560,1224
1514,18:50,1001231,4450,1224
1515,19:00,1001231,0,1224
1516,19:10,1001231,890,1224
1517,19:20,1001231,1780,1224
1518,19:30,1001231,2670,1224
1519,19:40,1001231,3560,1224
1520,19:50,1001231,4450,1224
1521,20:00,1001231,0,1224
1522,20:10,1001231,890,1224
1523,20:20,1001231,1780,1224
1524,20:30,1001231,2670,1224
1525,20:40,1001231,3560,1224
1526,20:50,1001231,4450,1224
1527,21:00,1001231,0,1224
1528,21:10,1001231,890,1224
1529,21:20,1001231,1780,1224
1530,21:30,1001231,2670,1224
1531,21:40,1001231,3560,1224
1532,21:50,1001231,4450,1224
1533,22:00,1001231,0,1224
1534,22:10,1001231,825,1224
1535,22:20,1001231,1570,1224
1536,07:20,1001243,90,1232
1537,07:40,1001243,300,1232
1538,08:00,1001243,0,1232
1539,08:10,1001243,100,1232
1540,08:20,1001243,240,1232
1541,08:30,1001243,390,1232
1542,08:40,1001243,640,1232
1543,08:50,1001243,800,1232
1544,09:00,1001243,0,1232
1545,09:10,1001243,195,1232
1546,09:20,1001243,460,1232
1547,09:30,1001243,720,1232
1548,09:40,1001243,1080,1232
1549,09:50,1001243,1475,1232
1550,10:00,1001243,0,1232
1551,10:10,1001243,300,1232
1552,10:20,1001243,600,1232
1553,10:30,1001243,900,1232
1554,10:40,1001243,1200,1232
1555,10:50,1001243,1500,1232
1556,11:00,1001243,0,1232
1557,11:10,1001243,300,1232
1558,11:20,1001243,600,1232
1559,11:30,1001243,900,1232
1560,11:40,1001243,1200,1232
1561,11:50,1001243,1500,1232
1562,12:00,1001243,0,1232
1563,12:10,1001243,300,1232
1564,12:20,1001243,600,1232
1565,12:30,1001243,900,1232
1566,12:40,1001243,1200,1232
1567,12:50,1001243,1500,1232
1568,13:00,1001243,0,1232
1569,13:10,1001243,300,1232
1570,13:20,1001243,600,1232
1571,13:30,1001243,900,1232
1572,13:40,1001243,1200,1232
1573,13:50,1001243,1500,1232
1574,14:00,1001243,0,1232
1575,14:10,1001243,300,1232
1576,14:20,1001243,600,1232
1577,14:30,1001243,900,1232
1578,14:40,1001243,1200,1232
1579,14:50,1001243,1500,1232
1580,15:00,1001243,0,1232
1581,15:10,1001243,300,1232
1582,15:20,1001243,600,1232
1583,15:30,1001243,900,1232
1584,15:40,1001243,1200,1232
1585,15:50,1001243,1500,1232
1586,16:00,1001243,0,1232
1587,16:10,1001243,300,1232
1588,16:20,1001243,600,1232
1589,16:30,1001243,900,1232
1590,16:40,1001243,1200,1232
1591,16:50,1001243,1500,1232
1592,17:00,1001243,0,1232
1593,17:10,1001243,300,1232
1594,17:20,1001243,600,1232
1595,17:30,1001243,900,1232
